Ch1_X	Ch1_Y	Ch1_Z	Ch1_phi	Ch1_theta	Ch1_RMS	Ch1_Extra	Ch2_X	Ch2_Y	Ch2_Z	Ch2_phi	Ch2_theta	Ch2_RMS	Ch2_Extra	Ch3_X	Ch3_Y	Ch3_Z	Ch3_phi	Ch3_theta	Ch3_RMS	Ch3_Extra	Ch4_X	Ch4_Y	Ch4_Z	Ch4_phi	Ch4_theta	Ch4_RMS	Ch4_Extra	Ch5_X	Ch5_Y	Ch5_Z	Ch5_phi	Ch5_theta	Ch5_RMS	Ch5_Extra	Ch6_X	Ch6_Y	Ch6_Z	Ch6_phi	Ch6_theta	Ch6_RMS	Ch6_Extra	Ch7_X	Ch7_Y	Ch7_Z	Ch7_phi	Ch7_theta	Ch7_RMS	Ch7_Extra	Ch8_X	Ch8_Y	Ch8_Z	Ch8_phi	Ch8_theta	Ch8_RMS	Ch8_Extra	Ch9_X	Ch9_Y	Ch9_Z	Ch9_phi	Ch9_theta	Ch9_RMS	Ch9_Extra	Ch10_X	Ch10_Y	Ch10_Z	Ch10_phi	Ch10_theta	Ch10_RMS	Ch10_Extra	Ch11_X	Ch11_Y	Ch11_Z	Ch11_phi	Ch11_theta	Ch11_RMS	Ch11_Extra	Ch12_X	Ch12_Y	Ch12_Z	Ch12_phi	Ch12_theta	Ch12_RMS	Ch12_Extra	Ch13_X	Ch13_Y	Ch13_Z	Ch13_phi	Ch13_theta	Ch13_RMS	Ch13_Extra	Ch14_X	Ch14_Y	Ch14_Z	Ch14_phi	Ch14_theta	Ch14_RMS	Ch14_Extra	Ch15_X	Ch15_Y	Ch15_Z	Ch15_phi	Ch15_theta	Ch15_RMS	Ch15_Extra	Ch16_X	Ch16_Y	Ch16_Z	Ch16_phi	Ch16_theta	Ch16_RMS	Ch16_Extra
81.08	1.28	-16.26	113.03	24.14	3.54	0.00	69.09	0.20	-13.99	106.99	-16.79	1.88	0.00	60.96	-0.89	-10.77	95.65	-18.29	4.80	0.00	92.69	7.16	-33.16	-39.96	22.51	4.45	0.00	90.22	8.53	-5.58	92.44	-15.16	3.19	0.00	103.20	2.03	-4.65	76.77	9.36	2.72	0.00	103.00	3.35	-37.65	93.34	8.89	2.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.70	64.14	17.57	16.52	80.80	10.72	0.00	-22.89	-90.36	16.38	4.31	4.60	3.87	0.00	96.50	-1.21	54.61	104.56	22.87	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.03	1.26	-16.20	113.06	23.93	3.56	0.00	69.01	0.19	-14.04	106.78	-16.82	1.53	0.00	60.88	-0.89	-10.87	95.48	-18.31	4.40	0.00	92.73	7.17	-33.06	-39.96	22.58	4.22	0.00	90.22	8.53	-5.58	92.44	-15.16	2.76	0.00	103.19	2.01	-4.64	76.74	9.36	2.84	0.00	103.08	3.39	-37.54	93.38	8.88	2.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.70	64.14	17.57	16.52	80.80	10.99	0.00	-22.89	-90.36	16.38	4.31	4.60	3.64	0.00	96.50	-1.21	54.61	104.56	22.87	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.97	1.22	-16.13	113.03	23.81	3.95	0.00	68.93	0.17	-14.07	106.55	-16.86	1.50	0.00	60.77	-0.91	-10.95	95.29	-18.32	4.07	0.00	92.77	7.19	-32.96	-39.96	22.65	4.22	0.00	90.22	8.53	-5.58	92.43	-15.16	2.94	0.00	103.17	2.01	-4.63	76.71	9.35	3.33	0.00	103.15	3.43	-37.42	93.42	8.89	2.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.70	64.14	17.57	16.52	80.80	11.08	0.00	-22.89	-90.36	16.38	4.31	4.60	3.59	0.00	96.50	-1.21	54.61	104.56	22.87	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.90	1.18	-16.06	112.96	23.68	3.67	0.00	68.83	0.15	-14.09	106.35	-16.90	1.47	0.00	60.64	-0.94	-11.04	95.11	-18.32	4.51	0.00	92.80	7.19	-32.85	-39.97	22.72	4.38	0.00	90.22	8.53	-5.58	92.43	-15.15	3.28	0.00	103.17	2.01	-4.62	76.67	9.34	3.16	0.00	103.20	3.46	-37.27	93.45	8.91	2.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.70	64.14	17.57	16.52	80.80	10.97	0.00	-22.89	-90.36	16.38	4.30	4.60	4.17	0.00	96.50	-1.21	54.61	104.56	22.87	1.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.84	1.15	-15.99	112.90	23.39	3.61	0.00	68.75	0.13	-14.11	106.18	-16.93	1.57	0.00	60.52	-0.97	-11.13	94.97	-18.35	4.84	0.00	92.82	7.19	-32.75	-39.97	22.78	4.37	0.00	90.22	8.53	-5.58	92.43	-15.15	3.11	0.00	103.17	2.00	-4.61	76.63	9.33	2.80	0.00	103.25	3.48	-37.11	93.47	8.92	2.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.70	64.14	17.57	16.52	80.80	10.69	0.00	-22.89	-90.36	16.38	4.30	4.59	4.26	0.00	96.50	-1.21	54.61	104.56	22.87	1.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.81	1.15	-15.93	112.82	22.87	3.81	0.00	68.67	0.11	-14.13	106.05	-16.93	1.66	0.00	60.43	-1.00	-11.22	94.87	-18.40	4.73	0.00	92.84	7.20	-32.65	-39.97	22.84	4.29	0.00	90.22	8.53	-5.58	92.43	-15.15	3.13	0.00	103.17	1.99	-4.61	76.59	9.33	3.15	0.00	103.31	3.51	-36.95	93.48	8.92	2.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.70	64.14	17.57	16.51	80.80	10.74	0.00	-22.89	-90.36	16.39	4.30	4.59	3.70	0.00	96.50	-1.21	54.61	104.55	22.87	1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.79	1.16	-15.91	112.68	22.17	3.65	0.00	68.62	0.10	-14.17	105.95	-16.90	1.58	0.00	60.38	-1.01	-11.31	94.80	-18.50	4.63	0.00	92.88	7.21	-32.57	-39.97	22.89	4.23	0.00	90.22	8.53	-5.59	92.43	-15.14	3.02	0.00	103.16	1.98	-4.61	76.54	9.34	3.17	0.00	103.37	3.54	-36.80	93.49	8.89	2.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.14	17.57	16.51	80.80	11.17	0.00	-22.89	-90.36	16.39	4.30	4.59	3.70	0.00	96.50	-1.21	54.61	104.55	22.87	1.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.80	1.18	-15.90	112.49	21.42	3.81	0.00	68.60	0.10	-14.21	105.86	-16.86	1.68	0.00	60.36	-1.01	-11.39	94.76	-18.61	4.54	0.00	92.93	7.25	-32.49	-39.97	22.93	4.34	0.00	90.22	8.53	-5.59	92.43	-15.14	3.05	0.00	103.15	1.96	-4.61	76.49	9.33	2.81	0.00	103.43	3.58	-36.67	93.50	8.86	2.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.14	17.57	16.51	80.80	11.03	0.00	-22.89	-90.36	16.39	4.30	4.59	3.83	0.00	96.50	-1.21	54.61	104.56	22.87	1.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.81	1.20	-15.88	112.26	20.74	3.98	0.00	68.58	0.11	-14.26	105.77	-16.78	1.83	0.00	60.35	-1.01	-11.47	94.72	-18.71	4.55	0.00	92.99	7.29	-32.42	-39.96	22.96	4.48	0.00	90.22	8.53	-5.59	92.43	-15.13	3.17	0.00	103.12	1.95	-4.60	76.44	9.31	2.81	0.00	103.48	3.62	-36.56	93.51	8.83	2.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.14	17.57	16.51	80.80	10.95	0.00	-22.89	-90.36	16.39	4.30	4.59	3.72	0.00	96.50	-1.22	54.61	104.56	22.87	1.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.81	1.21	-15.87	112.06	20.17	3.97	0.00	68.58	0.12	-14.30	105.67	-16.69	1.92	0.00	60.33	-1.01	-11.55	94.68	-18.79	4.46	0.00	93.04	7.33	-32.35	-39.96	23.00	4.24	0.00	90.22	8.53	-5.59	92.43	-15.13	2.97	0.00	103.10	1.93	-4.59	76.38	9.30	3.02	0.00	103.53	3.68	-36.47	93.52	8.82	2.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.14	17.57	16.51	80.80	10.90	0.00	-22.89	-90.36	16.39	4.30	4.59	3.89	0.00	96.50	-1.22	54.61	104.56	22.87	1.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.80	1.22	-15.84	111.93	19.67	3.99	0.00	68.57	0.14	-14.33	105.58	-16.59	1.80	0.00	60.31	-1.02	-11.63	94.64	-18.84	4.70	0.00	93.08	7.36	-32.30	-39.96	23.03	4.22	0.00	90.23	8.53	-5.59	92.42	-15.13	3.28	0.00	103.09	1.92	-4.57	76.33	9.29	3.20	0.00	103.59	3.73	-36.38	93.53	8.81	2.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.14	17.57	16.51	80.80	10.78	0.00	-22.89	-90.36	16.39	4.30	4.59	3.92	0.00	96.50	-1.22	54.61	104.56	22.87	1.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.79	1.23	-15.83	111.87	19.20	3.86	0.00	68.56	0.14	-14.36	105.49	-16.49	1.58	0.00	60.29	-1.03	-11.72	94.60	-18.86	4.85	0.00	93.12	7.38	-32.26	-39.95	23.07	4.57	0.00	90.23	8.53	-5.59	92.42	-15.13	3.53	0.00	103.07	1.92	-4.57	76.28	9.29	3.17	0.00	103.65	3.77	-36.31	93.53	8.80	2.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.14	17.57	16.51	80.80	11.07	0.00	-22.89	-90.36	16.39	4.30	4.59	3.78	0.00	96.50	-1.22	54.60	104.56	22.87	1.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.79	1.25	-15.83	111.88	18.74	3.90	0.00	68.55	0.14	-14.41	105.40	-16.39	1.83	0.00	60.28	-1.05	-11.80	94.55	-18.85	4.34	0.00	93.15	7.41	-32.22	-39.93	23.10	4.47	0.00	90.23	8.53	-5.59	92.42	-15.12	3.17	0.00	103.06	1.92	-4.58	76.24	9.28	3.26	0.00	103.72	3.82	-36.23	93.52	8.78	2.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.14	17.57	16.52	80.80	10.89	0.00	-22.89	-90.36	16.39	4.30	4.59	3.84	0.00	96.50	-1.22	54.60	104.56	22.87	1.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.81	1.26	-15.85	111.94	18.35	4.06	0.00	68.54	0.13	-14.47	105.31	-16.32	1.84	0.00	60.25	-1.05	-11.89	94.50	-18.80	4.67	0.00	93.16	7.45	-32.19	-39.93	23.12	4.30	0.00	90.23	8.53	-5.59	92.42	-15.12	3.06	0.00	103.05	1.91	-4.59	76.22	9.25	3.28	0.00	103.76	3.87	-36.15	93.50	8.77	2.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.13	17.57	16.52	80.79	10.90	0.00	-22.89	-90.36	16.39	4.30	4.59	3.81	0.00	96.50	-1.22	54.60	104.56	22.87	1.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.82	1.26	-15.88	112.03	18.06	3.96	0.00	68.52	0.13	-14.54	105.20	-16.26	1.66	0.00	60.22	-1.06	-11.99	94.43	-18.72	4.88	0.00	93.18	7.49	-32.17	-39.93	23.12	4.43	0.00	90.23	8.53	-5.59	92.42	-15.12	2.95	0.00	103.03	1.90	-4.59	76.20	9.19	3.02	0.00	103.78	3.91	-36.07	93.48	8.75	2.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.13	17.57	16.52	80.79	11.07	0.00	-22.89	-90.36	16.39	4.30	4.59	3.86	0.00	96.50	-1.22	54.60	104.56	22.87	1.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.82	1.26	-15.91	112.15	17.87	3.81	0.00	68.49	0.12	-14.63	105.10	-16.20	1.71	0.00	60.19	-1.05	-12.09	94.36	-18.59	4.35	0.00	93.18	7.54	-32.14	-39.93	23.10	4.31	0.00	90.23	8.53	-5.59	92.42	-15.12	3.02	0.00	103.01	1.88	-4.59	76.18	9.13	3.08	0.00	103.77	3.95	-36.00	93.44	8.74	2.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.13	17.57	16.53	80.79	10.54	0.00	-22.89	-90.36	16.40	4.30	4.59	3.78	0.00	96.50	-1.22	54.60	104.56	22.87	1.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.81	1.26	-15.95	112.26	17.73	3.82	0.00	68.46	0.12	-14.73	105.00	-16.14	1.58	0.00	60.17	-1.05	-12.22	94.30	-18.44	4.54	0.00	93.19	7.58	-32.12	-39.94	23.09	4.25	0.00	90.23	8.53	-5.59	92.41	-15.12	3.19	0.00	102.98	1.86	-4.58	76.14	9.08	3.27	0.00	103.77	3.99	-35.95	93.40	8.73	2.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.13	17.57	16.53	80.79	10.97	0.00	-22.89	-90.36	16.40	4.30	4.59	3.56	0.00	96.49	-1.22	54.60	104.56	22.87	1.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.78	1.27	-16.00	112.36	17.61	3.93	0.00	68.44	0.12	-14.84	104.92	-16.06	1.40	0.00	60.15	-1.05	-12.35	94.24	-18.27	4.43	0.00	93.20	7.60	-32.10	-39.93	23.08	4.54	0.00	90.23	8.53	-5.59	92.41	-15.11	3.16	0.00	102.96	1.86	-4.57	76.09	9.07	3.09	0.00	103.77	4.02	-35.92	93.35	8.73	2.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.13	17.57	16.54	80.79	11.30	0.00	-22.89	-90.36	16.40	4.30	4.59	3.64	0.00	96.49	-1.22	54.60	104.56	22.87	1.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.75	1.28	-16.06	112.44	17.51	3.95	0.00	68.42	0.13	-14.95	104.84	-15.96	1.55	0.00	60.14	-1.05	-12.49	94.20	-18.09	4.37	0.00	93.23	7.62	-32.09	-39.92	23.08	4.47	0.00	90.23	8.53	-5.59	92.41	-15.11	3.10	0.00	102.94	1.86	-4.56	76.03	9.09	2.75	0.00	103.77	4.03	-35.90	93.29	8.74	2.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.13	17.57	16.54	80.79	10.84	0.00	-22.89	-90.36	16.40	4.30	4.59	4.00	0.00	96.49	-1.22	54.60	104.56	22.87	1.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.74	1.29	-16.11	112.49	17.47	3.89	0.00	68.40	0.13	-15.05	104.76	-15.86	1.67	0.00	60.12	-1.05	-12.62	94.16	-17.91	4.64	0.00	93.25	7.64	-32.09	-39.92	23.08	4.20	0.00	90.23	8.53	-5.59	92.41	-15.11	3.08	0.00	102.93	1.86	-4.55	75.97	9.12	2.90	0.00	103.76	4.04	-35.87	93.23	8.75	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.13	17.57	16.55	80.79	11.23	0.00	-22.89	-90.36	16.40	4.30	4.59	3.98	0.00	96.49	-1.22	54.60	104.56	22.87	1.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.74	1.30	-16.15	112.54	17.51	3.82	0.00	68.39	0.13	-15.14	104.69	-15.76	1.66	0.00	60.09	-1.07	-12.74	94.13	-17.75	4.18	0.00	93.28	7.68	-32.09	-39.92	23.07	4.37	0.00	90.23	8.53	-5.59	92.41	-15.11	3.30	0.00	102.92	1.85	-4.56	75.93	9.12	3.18	0.00	103.74	4.04	-35.85	93.16	8.77	2.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.13	17.57	16.56	80.79	11.06	0.00	-22.89	-90.36	16.40	4.29	4.59	3.71	0.00	96.49	-1.22	54.60	104.56	22.87	1.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.74	1.29	-16.17	112.56	17.63	3.93	0.00	68.37	0.13	-15.21	104.62	-15.67	1.59	0.00	60.05	-1.08	-12.84	94.08	-17.60	4.22	0.00	93.29	7.72	-32.08	-39.92	23.07	4.62	0.00	90.23	8.53	-5.59	92.41	-15.11	3.25	0.00	102.91	1.84	-4.57	75.88	9.12	2.98	0.00	103.72	4.05	-35.83	93.09	8.79	2.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.13	17.57	16.56	80.79	10.70	0.00	-22.89	-90.36	16.40	4.29	4.59	3.79	0.00	96.49	-1.22	54.60	104.56	22.87	1.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.73	1.28	-16.19	112.57	17.79	3.91	0.00	68.36	0.12	-15.28	104.55	-15.58	1.46	0.00	60.01	-1.09	-12.93	94.02	-17.46	4.33	0.00	93.29	7.75	-32.08	-39.92	23.05	4.41	0.00	90.23	8.53	-5.59	92.41	-15.11	2.97	0.00	102.90	1.82	-4.58	75.84	9.10	3.19	0.00	103.70	4.05	-35.83	93.02	8.83	2.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.13	17.57	16.57	80.79	11.13	0.00	-22.89	-90.36	16.40	4.29	4.59	3.69	0.00	96.49	-1.22	54.60	104.56	22.87	1.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.70	1.27	-16.23	112.57	17.96	3.84	0.00	68.36	0.11	-15.35	104.50	-15.50	1.54	0.00	59.99	-1.09	-13.00	93.96	-17.34	3.99	0.00	93.28	7.77	-32.09	-39.93	23.04	4.22	0.00	90.23	8.53	-5.59	92.41	-15.10	3.33	0.00	102.88	1.80	-4.58	75.80	9.10	3.24	0.00	103.68	4.04	-35.83	92.93	8.87	2.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.13	17.57	16.58	80.79	10.98	0.00	-22.89	-90.36	16.40	4.29	4.59	3.66	0.00	96.49	-1.22	54.59	104.56	22.87	1.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.67	1.27	-16.28	112.56	18.13	4.09	0.00	68.34	0.10	-15.42	104.45	-15.42	1.62	0.00	59.97	-1.09	-13.07	93.90	-17.20	4.14	0.00	93.27	7.77	-32.09	-39.93	23.02	4.36	0.00	90.23	8.53	-5.59	92.41	-15.10	3.50	0.00	102.87	1.80	-4.58	75.77	9.11	2.84	0.00	103.66	4.02	-35.83	92.85	8.92	2.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.13	17.57	16.58	80.79	11.02	0.00	-22.89	-90.36	16.40	4.29	4.59	3.87	0.00	96.49	-1.22	54.59	104.56	22.87	1.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.65	1.27	-16.32	112.57	18.30	3.96	0.00	68.32	0.10	-15.48	104.41	-15.34	1.40	0.00	59.97	-1.08	-13.15	93.84	-17.07	4.17	0.00	93.29	7.76	-32.09	-39.94	23.01	4.29	0.00	90.23	8.53	-5.59	92.41	-15.10	3.28	0.00	102.86	1.80	-4.58	75.75	9.12	3.23	0.00	103.63	4.00	-35.83	92.77	8.98	2.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.13	17.57	16.59	80.79	11.20	0.00	-22.89	-90.36	16.40	4.29	4.59	3.67	0.00	96.49	-1.22	54.59	104.56	22.87	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.65	1.28	-16.36	112.61	18.44	3.61	0.00	68.29	0.11	-15.53	104.38	-15.26	1.49	0.00	59.97	-1.08	-13.22	93.79	-16.94	4.13	0.00	93.32	7.76	-32.09	-39.94	22.99	4.23	0.00	90.23	8.53	-5.59	92.42	-15.10	3.43	0.00	102.85	1.80	-4.59	75.74	9.11	3.31	0.00	103.58	3.97	-35.82	92.69	9.05	2.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.13	17.57	16.59	80.79	11.03	0.00	-22.89	-90.35	16.40	4.29	4.59	3.74	0.00	96.49	-1.22	54.59	104.56	22.87	1.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.66	1.28	-16.37	112.65	18.55	3.77	0.00	68.27	0.12	-15.56	104.35	-15.18	1.67	0.00	59.97	-1.08	-13.30	93.72	-16.83	4.43	0.00	93.35	7.78	-32.10	-39.93	22.99	4.44	0.00	90.23	8.53	-5.59	92.42	-15.10	3.25	0.00	102.84	1.79	-4.60	75.73	9.09	2.99	0.00	103.53	3.94	-35.84	92.61	9.12	2.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.71	64.13	17.57	16.60	80.79	11.11	0.00	-22.89	-90.35	16.40	4.29	4.59	3.96	0.00	96.49	-1.22	54.60	104.56	22.87	1.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
